# === run start: polarconh=5G polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
9	62	30	0.483871	2156	35464	0.060794
9	78	40	0.512821	3117	44616	0.0698628
9	98	50	0.510204	3888	56056	0.0693592
9	115	60	0.521739	4679	65780	0.071131
9	128	70	0.546875	5334	73216	0.0728529
9	145	80	0.551724	5708	82940	0.0688208
9	161	90	0.559006	6275	92092	0.0681384
9	176	100	0.568182	7017	100672	0.0697016
# SNR 9 final  frames=176 err_frames=100 FER=0.568182 err_bits=7017 BER=0.0697016
9.5	15	10	0.666667	392	8580	0.0456876
9.5	43	20	0.465116	907	24596	0.0368759
9.5	71	30	0.422535	1577	40612	0.0388309
9.5	95	40	0.421053	2244	54340	0.0412955
9.5	127	50	0.393701	2614	72644	0.0359837
9.5	162	60	0.37037	3206	92664	0.0345981
9.5	179	70	0.391061	3422	102388	0.0334219
9.5	200	80	0.4	3873	114400	0.0338549
9.5	228	90	0.394737	4206	130416	0.0322506
9.5	265	100	0.377358	4799	151580	0.0316598
# SNR 9.5 final  frames=265 err_frames=100 FER=0.377358 err_bits=4799 BER=0.0316598
10	67	10	0.149254	775	38324	0.0202223
10	165	20	0.121212	1495	94380	0.0158402
10	236	30	0.127119	2151	134992	0.0159343
10	351	40	0.11396	3068	200772	0.015281
10	455	50	0.10989	3649	260260	0.0140206
10	491	60	0.1222	4278	280852	0.0152322
10	580	70	0.12069	4919	331760	0.014827
10	650	80	0.123077	5768	371800	0.0155137
10	699	90	0.128755	6163	399828	0.0154141
10	753	100	0.132802	6687	430716	0.0155253
# SNR 10 final  frames=753 err_frames=100 FER=0.132802 err_bits=6687 BER=0.0155253
10.5	144	10	0.0694444	566	82368	0.0068716
10.5	419	20	0.0477327	1129	239668	0.00471068
10.5	657	30	0.0456621	1942	375804	0.00516759
10.5	1048	40	0.0381679	2640	599456	0.00440399
10.5	1220	50	0.0409836	2873	697840	0.00411699
10.5	1402	60	0.042796	3406	801944	0.00424718
10.5	1659	70	0.0421941	3813	948948	0.00401813
10.5	1840	80	0.0434783	4271	1052480	0.00405803
10.5	1940	90	0.0463918	4681	1109680	0.00421833
10.5	2189	100	0.045683	5247	1252108	0.00419053
# SNR 10.5 final  frames=2189 err_frames=100 FER=0.045683 err_bits=5247 BER=0.00419053
11	909	10	0.0110011	770	519948	0.00148092
11	1194	20	0.0167504	1973	682968	0.00288886
11	1941	30	0.015456	2275	1110252	0.00204908
11	3234	40	0.0123686	2917	1849848	0.00157689
11	3765	50	0.0132802	3770	2153580	0.00175057
11	4543	60	0.0132071	4262	2598596	0.00164012
11	5563	70	0.0125831	4760	3182036	0.0014959
11	6888	80	0.0116144	5021	3939936	0.00127439
11	7687	90	0.0117081	5408	4396964	0.00122994
11	9421	100	0.0106146	5817	5388812	0.00107946
# SNR 11 final  frames=9421 err_frames=100 FER=0.0106146 err_bits=5817 BER=0.00107946
11.5	4661	10	0.00214546	285	2666092	0.000106898
11.5	8381	20	0.00238635	723	4793932	0.000150816
11.5	10849	30	0.00276523	938	6205628	0.000151153
11.5	15808	40	0.00253036	1231	9042176	0.00013614
11.5	21191	50	0.00235949	1401	12121252	0.000115582
11.5	27063	60	0.00221705	1612	15480036	0.000104134
11.5	32833	70	0.002132	2042	18780476	0.00010873
11.5	36680	80	0.00218103	2727	20980960	0.000129975
11.5	40330	90	0.00223159	3021	23068760	0.000130956
11.5	45730	100	0.00218675	3250	26157560	0.000124247
# SNR 11.5 final  frames=45730 err_frames=100 FER=0.00218675 err_bits=3250 BER=0.000124247
12	20023	10	0.000499426	341	11453156	2.97735e-05
12	39973	20	0.000500338	861	22864556	3.76565e-05
12	67447	30	0.000444794	1507	38579684	3.9062e-05
